Tweet ID,Original Text,Cleaned Text,Filtered Tokens,Stemmed Tokens,Lemmatized Tokens
1465004953223585793,sign events modi added military into election engineering sign airshow purvanchal expressway military equipment samarpan jhansi shows military hierarchy become unwittingly party electioneering,sign events modi added military into election engineering sign airshow purvanchal expressway military equipment samarpan jhansi shows military hierarchy become unwittingly party electioneering,sign events modi added military into election engineering sign airshow purvanchal expressway military equipment samarpan jhansi shows military hierarchy become unwittingly party electioneering,"['sign', 'event', 'modi', 'ad', 'militari', 'into', 'elect', 'engin', 'sign', 'airshow', 'purvanch', 'expressway', 'militari', 'equip', 'samarpan', 'jhansi', 'show', 'militari', 'hierarchi', 'becom', 'unwittingli', 'parti', 'election']","['sign', 'event', 'modi', 'added', 'military', 'into', 'election', 'engineering', 'sign', 'airshow', 'purvanchal', 'expressway', 'military', 'equipment', 'samarpan', 'jhansi', 'show', 'military', 'hierarchy', 'become', 'unwittingly', 'party', 'electioneering']"
1465004950237421569,would still election england,would still election england,would still election england,"['would', 'still', 'elect', 'england']","['would', 'still', 'election', 'england']"
1465004947066421254,ahead election faces join lucknow details what value other parties bring govt which enjoys clean unselfish poor first dedicated good governance image lesson learnt bengal poll,ahead election faces join lucknow details what value other parties bring govt which enjoys clean unselfish poor first dedicated good governance image lesson learnt bengal poll,ahead election faces join lucknow details what value other parties bring govt which enjoys clean unselfish poor first dedicated good governance image lesson learnt bengal poll,"['ahead', 'elect', 'face', 'join', 'lucknow', 'detail', 'what', 'valu', 'other', 'parti', 'bring', 'govt', 'which', 'enjoy', 'clean', 'unselfish', 'poor', 'first', 'dedic', 'good', 'govern', 'imag', 'lesson', 'learnt', 'bengal', 'poll']","['ahead', 'election', 'face', 'join', 'lucknow', 'detail', 'what', 'value', 'other', 'party', 'bring', 'govt', 'which', 'enjoys', 'clean', 'unselfish', 'poor', 'first', 'dedicated', 'good', 'governance', 'image', 'lesson', 'learnt', 'bengal', 'poll']"
1465004946466623491,more lawmakers call state audit decertification convening house rectify 2020 election right side broadcasting network rsbn praying times,more lawmakers call state audit decertification convening house rectify 2020 election right side broadcasting network rsbn praying times,more lawmakers call state audit decertification convening house rectify 2020 election right side broadcasting network rsbn praying times,"['more', 'lawmak', 'call', 'state', 'audit', 'decertif', 'conven', 'hous', 'rectifi', '2020', 'elect', 'right', 'side', 'broadcast', 'network', 'rsbn', 'pray', 'time']","['more', 'lawmaker', 'call', 'state', 'audit', 'decertification', 'convening', 'house', 'rectify', '2020', 'election', 'right', 'side', 'broadcasting', 'network', 'rsbn', 'praying', 'time']"
1465004944860270593,some media outlets well foreign ministry have tried portray that election results only objected members certain political spectrum election results rejected iraqi factions most political spectrum except,some media outlets well foreign ministry have tried portray that election results only objected members certain political spectrum election results rejected iraqi factions most political spectrum except,some media outlets well foreign ministry have tried portray that election results only objected members certain political spectrum election results rejected iraqi factions most political spectrum except,"['some', 'media', 'outlet', 'well', 'foreign', 'ministri', 'have', 'tri', 'portray', 'that', 'elect', 'result', 'onli', 'object', 'member', 'certain', 'polit', 'spectrum', 'elect', 'result', 'reject', 'iraqi', 'faction', 'most', 'polit', 'spectrum', 'except']","['some', 'medium', 'outlet', 'well', 'foreign', 'ministry', 'have', 'tried', 'portray', 'that', 'election', 'result', 'only', 'objected', 'member', 'certain', 'political', 'spectrum', 'election', 'result', 'rejected', 'iraqi', 'faction', 'most', 'political', 'spectrum', 'except']"
1465004942930989056,sheikh qais khazali speech highlights iraqis political factions civil society organizations european missions aware election fraud violations there groups that imposed control over electoral centers expelled observers,sheikh qais khazali speech highlights iraqis political factions civil society organizations european missions aware election fraud violations there groups that imposed control over electoral centers expelled observers,sheikh qais khazali speech highlights iraqis political factions civil society organizations european missions aware election fraud violations there groups that imposed control over electoral centers expelled observers,"['sheikh', 'qai', 'khazali', 'speech', 'highlight', 'iraqi', 'polit', 'faction', 'civil', 'societi', 'organ', 'european', 'mission', 'awar', 'elect', 'fraud', 'violat', 'there', 'group', 'that', 'impos', 'control', 'over', 'elector', 'center', 'expel', 'observ']","['sheikh', 'qais', 'khazali', 'speech', 'highlight', 'iraqi', 'political', 'faction', 'civil', 'society', 'organization', 'european', 'mission', 'aware', 'election', 'fraud', 'violation', 'there', 'group', 'that', 'imposed', 'control', 'over', 'electoral', 'center', 'expelled', 'observer']"
1465004941982846977,difference between crypto currency election bonds,difference between crypto currency election bonds,difference between crypto currency election bonds,"['differ', 'between', 'crypto', 'currenc', 'elect', 'bond']","['difference', 'between', 'crypto', 'currency', 'election', 'bond']"
1465004923913785346,tough stronger than this provide safety security people rather than disturbing their right live life with liberty would have cancelled election somebody would threatened vandalise voting booth,tough stronger than this provide safety security people rather than disturbing their right live life with liberty would have cancelled election somebody would threatened vandalise voting booth,tough stronger than this provide safety security people rather than disturbing their right live life with liberty would have cancelled election somebody would threatened vandalise voting booth,"['tough', 'stronger', 'than', 'thi', 'provid', 'safeti', 'secur', 'peopl', 'rather', 'than', 'disturb', 'their', 'right', 'live', 'life', 'with', 'liberti', 'would', 'have', 'cancel', 'elect', 'somebodi', 'would', 'threaten', 'vandalis', 'vote', 'booth']","['tough', 'stronger', 'than', 'this', 'provide', 'safety', 'security', 'people', 'rather', 'than', 'disturbing', 'their', 'right', 'live', 'life', 'with', 'liberty', 'would', 'have', 'cancelled', 'election', 'somebody', 'would', 'threatened', 'vandalise', 'voting', 'booth']"
1465004906822062082,mean like insurrection november where election stolen dont worry justice karma coming hardcore nothing stop even fake resident camel anything about back enjoy show love,mean like insurrection november where election stolen dont worry justice karma coming hardcore nothing stop even fake resident camel anything about back enjoy show love,mean like insurrection november where election stolen dont worry justice karma coming hardcore nothing stop even fake resident camel anything about back enjoy show love,"['mean', 'like', 'insurrect', 'novemb', 'where', 'elect', 'stolen', 'dont', 'worri', 'justic', 'karma', 'come', 'hardcor', 'noth', 'stop', 'even', 'fake', 'resid', 'camel', 'anyth', 'about', 'back', 'enjoy', 'show', 'love']","['mean', 'like', 'insurrection', 'november', 'where', 'election', 'stolen', 'dont', 'worry', 'justice', 'karma', 'coming', 'hardcore', 'nothing', 'stop', 'even', 'fake', 'resident', 'camel', 'anything', 'about', 'back', 'enjoy', 'show', 'love']"
1465004873842249731,suspect that this keep quiet will main message pumped master race before election they like anyone questioning their plans their integrity,suspect that this keep quiet will main message pumped master race before election they like anyone questioning their plans their integrity,suspect that this keep quiet will main message pumped master race before election they like anyone questioning their plans their integrity,"['suspect', 'that', 'thi', 'keep', 'quiet', 'will', 'main', 'messag', 'pump', 'master', 'race', 'befor', 'elect', 'they', 'like', 'anyon', 'question', 'their', 'plan', 'their', 'integr']","['suspect', 'that', 'this', 'keep', 'quiet', 'will', 'main', 'message', 'pumped', 'master', 'race', 'before', 'election', 'they', 'like', 'anyone', 'questioning', 'their', 'plan', 'their', 'integrity']"
1465004867416514561,jagah zero seat aaraha congratulation rahul gandhi congress consistent performance break record election zero seats,jagah zero seat aaraha congratulation rahul gandhi congress consistent performance break record election zero seats,jagah zero seat aaraha congratulation rahul gandhi congress consistent performance break record election zero seats,"['jagah', 'zero', 'seat', 'aaraha', 'congratul', 'rahul', 'gandhi', 'congress', 'consist', 'perform', 'break', 'record', 'elect', 'zero', 'seat']","['jagah', 'zero', 'seat', 'aaraha', 'congratulation', 'rahul', 'gandhi', 'congress', 'consistent', 'performance', 'break', 'record', 'election', 'zero', 'seat']"
1465004864904249350,republicans landslide 2022 something actually done about election integrity 2020 election reversed trump found real winner trump reinstated 2023 serves years still qualifies 2024 serve terms,republicans landslide 2022 something actually done about election integrity 2020 election reversed trump found real winner trump reinstated 2023 serves years still qualifies 2024 serve terms,republicans landslide 2022 something actually done about election integrity 2020 election reversed trump found real winner trump reinstated 2023 serves years still qualifies 2024 serve terms,"['republican', 'landslid', '2022', 'someth', 'actual', 'done', 'about', 'elect', 'integr', '2020', 'elect', 'revers', 'trump', 'found', 'real', 'winner', 'trump', 'reinstat', '2023', 'serv', 'year', 'still', 'qualifi', '2024', 'serv', 'term']","['republican', 'landslide', '2022', 'something', 'actually', 'done', 'about', 'election', 'integrity', '2020', 'election', 'reversed', 'trump', 'found', 'real', 'winner', 'trump', 'reinstated', '2023', 'serf', 'year', 'still', 'qualifies', '2024', 'serve', 'term']"
1465004862987333632,people dont stay tripura lecturing contested polls tripura election literally world plenty fools around,people dont stay tripura lecturing contested polls tripura election literally world plenty fools around,people dont stay tripura lecturing contested polls tripura election literally world plenty fools around,"['peopl', 'dont', 'stay', 'tripura', 'lectur', 'contest', 'poll', 'tripura', 'elect', 'liter', 'world', 'plenti', 'fool', 'around']","['people', 'dont', 'stay', 'tripura', 'lecturing', 'contested', 'poll', 'tripura', 'election', 'literally', 'world', 'plenty', 'fool', 'around']"
1465004860672290821,seems become soft nation whiners,seems become soft nation whiners,seems become soft nation whiners,"['seem', 'becom', 'soft', 'nation', 'whiner']","['seems', 'become', 'soft', 'nation', 'whiner']"
1465004859128627200,evident that conservative means disagreeing with election results claiming election stolen rather than time tested positions like opposing control lombardo laxalt both have clearly stated they sensible control this conservative,evident that conservative means disagreeing with election results claiming election stolen rather than time tested positions like opposing control lombardo laxalt both have clearly stated they sensible control this conservative,evident that conservative means disagreeing with election results claiming election stolen rather than time tested positions like opposing control lombardo laxalt both have clearly stated they sensible control this conservative,"['evid', 'that', 'conserv', 'mean', 'disagre', 'with', 'elect', 'result', 'claim', 'elect', 'stolen', 'rather', 'than', 'time', 'test', 'posit', 'like', 'oppos', 'control', 'lombardo', 'laxalt', 'both', 'have', 'clearli', 'state', 'they', 'sensibl', 'control', 'thi', 'conserv']","['evident', 'that', 'conservative', 'mean', 'disagreeing', 'with', 'election', 'result', 'claiming', 'election', 'stolen', 'rather', 'than', 'time', 'tested', 'position', 'like', 'opposing', 'control', 'lombardo', 'laxalt', 'both', 'have', 'clearly', 'stated', 'they', 'sensible', 'control', 'this', 'conservative']"
1465004822030008323,just setting another vote mail bullshit election,just setting another vote mail bullshit election,just setting another vote mail bullshit election,"['just', 'set', 'anoth', 'vote', 'mail', 'bullshit', 'elect']","['just', 'setting', 'another', 'vote', 'mail', 'bullshit', 'election']"
1465004820063047681,there going election ahahaha,there going election ahahaha,there going election ahahaha,"['there', 'go', 'elect', 'ahahaha']","['there', 'going', 'election', 'ahahaha']"
1465004811611344900,journalist kyle melinn gives opinion upcoming governors election many candidates republican side,journalist kyle melinn gives opinion upcoming governors election many candidates republican side,journalist kyle melinn gives opinion upcoming governors election many candidates republican side,"['journalist', 'kyle', 'melinn', 'give', 'opinion', 'upcom', 'governor', 'elect', 'mani', 'candid', 'republican', 'side']","['journalist', 'kyle', 'melinn', 'give', 'opinion', 'upcoming', 'governor', 'election', 'many', 'candidate', 'republican', 'side']"
1465004771115343872,think know rutherfo james think horrible fascist instigated riot steal election wait gotta,think know rutherfo james think horrible fascist instigated riot steal election wait gotta,think know rutherfo james think horrible fascist instigated riot steal election wait gotta,"['think', 'know', 'rutherfo', 'jame', 'think', 'horribl', 'fascist', 'instig', 'riot', 'steal', 'elect', 'wait', 'gotta']","['think', 'know', 'rutherfo', 'james', 'think', 'horrible', 'fascist', 'instigated', 'riot', 'steal', 'election', 'wait', 'gotta']"
1465004756653547535,even were largest party election there choice minority government tory plus other tory opposition together form government this likely centre left anything just anything better than hard left right with majority,even were largest party election there choice minority government tory plus other tory opposition together form government this likely centre left anything just anything better than hard left right with majority,even were largest party election there choice minority government tory plus other tory opposition together form government this likely centre left anything just anything better than hard left right with majority,"['even', 'were', 'largest', 'parti', 'elect', 'there', 'choic', 'minor', 'govern', 'tori', 'plu', 'other', 'tori', 'opposit', 'togeth', 'form', 'govern', 'thi', 'like', 'centr', 'left', 'anyth', 'just', 'anyth', 'better', 'than', 'hard', 'left', 'right', 'with', 'major']","['even', 'were', 'largest', 'party', 'election', 'there', 'choice', 'minority', 'government', 'tory', 'plus', 'other', 'tory', 'opposition', 'together', 'form', 'government', 'this', 'likely', 'centre', 'left', 'anything', 'just', 'anything', 'better', 'than', 'hard', 'left', 'right', 'with', 'majority']"
1465004746515746818,sirji likhe kabhi election rally mein kahiye congress party shayad promote karde,sirji likhe kabhi election rally mein kahiye congress party shayad promote karde,sirji likhe kabhi election rally mein kahiye congress party shayad promote karde,"['sirji', 'likh', 'kabhi', 'elect', 'ralli', 'mein', 'kahiy', 'congress', 'parti', 'shayad', 'promot', 'kard']","['sirji', 'likhe', 'kabhi', 'election', 'rally', 'mein', 'kahiye', 'congress', 'party', 'shayad', 'promote', 'karde']"
1465004744955645957,maybe should make cycling safer then good weve greens voter wholl their money where their mouth election time right,maybe should make cycling safer then good weve greens voter wholl their money where their mouth election time right,maybe should make cycling safer then good weve greens voter wholl their money where their mouth election time right,"['mayb', 'should', 'make', 'cycl', 'safer', 'then', 'good', 'weve', 'green', 'voter', 'wholl', 'their', 'money', 'where', 'their', 'mouth', 'elect', 'time', 'right']","['maybe', 'should', 'make', 'cycling', 'safer', 'then', 'good', 'weve', 'green', 'voter', 'wholl', 'their', 'money', 'where', 'their', 'mouth', 'election', 'time', 'right']"
1465004737477103625,overthrow your boss,overthrow your boss,overthrow your boss,"['overthrow', 'your', 'boss']","['overthrow', 'your', 'bos']"
1465004736009191426,that would super easy election republicans extremely ineffective politicians with very little show ticket lmao moderates would hate them liberals that closer middle hate them only districts they would ultra liberal areas,that would super easy election republicans extremely ineffective politicians with very little show ticket lmao moderates would hate them liberals that closer middle hate them only districts they would ultra liberal areas,that would super easy election republicans extremely ineffective politicians with very little show ticket lmao moderates would hate them liberals that closer middle hate them only districts they would ultra liberal areas,"['that', 'would', 'super', 'easi', 'elect', 'republican', 'extrem', 'ineffect', 'politician', 'with', 'veri', 'littl', 'show', 'ticket', 'lmao', 'moder', 'would', 'hate', 'them', 'liber', 'that', 'closer', 'middl', 'hate', 'them', 'onli', 'district', 'they', 'would', 'ultra', 'liber', 'area']","['that', 'would', 'super', 'easy', 'election', 'republican', 'extremely', 'ineffective', 'politician', 'with', 'very', 'little', 'show', 'ticket', 'lmao', 'moderate', 'would', 'hate', 'them', 'liberal', 'that', 'closer', 'middle', 'hate', 'them', 'only', 'district', 'they', 'would', 'ultra', 'liberal', 'area']"
1465004733718925312,this point just land grab there firm plan designs imagine fate once this materializes anyone thinks stakeholders would take lying down they would should once this project crosses threshold election gimmick,this point just land grab there firm plan designs imagine fate once this materializes anyone thinks stakeholders would take lying down they would should once this project crosses threshold election gimmick,this point just land grab there firm plan designs imagine fate once this materializes anyone thinks stakeholders would take lying down they would should once this project crosses threshold election gimmick,"['thi', 'point', 'just', 'land', 'grab', 'there', 'firm', 'plan', 'design', 'imagin', 'fate', 'onc', 'thi', 'materi', 'anyon', 'think', 'stakehold', 'would', 'take', 'lie', 'down', 'they', 'would', 'should', 'onc', 'thi', 'project', 'cross', 'threshold', 'elect', 'gimmick']","['this', 'point', 'just', 'land', 'grab', 'there', 'firm', 'plan', 'design', 'imagine', 'fate', 'once', 'this', 'materializes', 'anyone', 'think', 'stakeholder', 'would', 'take', 'lying', 'down', 'they', 'would', 'should', 'once', 'this', 'project', 'cross', 'threshold', 'election', 'gimmick']"
1465004729272975365,math rigged election,math rigged election,math rigged election,"['math', 'rig', 'elect']","['math', 'rigged', 'election']"
1465004715368845315,election 2022,election 2022,election 2022,"['elect', '2022']","['election', '2022']"
1465004696226119689,labour party been hijacked tories desperately trying lose next election they even give government away labour cannot take advantage because labour party currently stands finished,labour party been hijacked tories desperately trying lose next election they even give government away labour cannot take advantage because labour party currently stands finished,labour party been hijacked tories desperately trying lose next election they even give government away labour cannot take advantage because labour party currently stands finished,"['labour', 'parti', 'been', 'hijack', 'tori', 'desper', 'tri', 'lose', 'next', 'elect', 'they', 'even', 'give', 'govern', 'away', 'labour', 'cannot', 'take', 'advantag', 'becaus', 'labour', 'parti', 'current', 'stand', 'finish']","['labour', 'party', 'been', 'hijacked', 'tory', 'desperately', 'trying', 'lose', 'next', 'election', 'they', 'even', 'give', 'government', 'away', 'labour', 'cannot', 'take', 'advantage', 'because', 'labour', 'party', 'currently', 'stand', 'finished']"
1465004688747683844,show maga calling them rinos sure heck guys accused family being involved assassination kennedy desantis president seems like your plan next election,show maga calling them rinos sure heck guys accused family being involved assassination kennedy desantis president seems like your plan next election,show maga calling them rinos sure heck guys accused family being involved assassination kennedy desantis president seems like your plan next election,"['show', 'maga', 'call', 'them', 'rino', 'sure', 'heck', 'guy', 'accus', 'famili', 'be', 'involv', 'assassin', 'kennedi', 'desanti', 'presid', 'seem', 'like', 'your', 'plan', 'next', 'elect']","['show', 'maga', 'calling', 'them', 'rinos', 'sure', 'heck', 'guy', 'accused', 'family', 'being', 'involved', 'assassination', 'kennedy', 'desantis', 'president', 'seems', 'like', 'your', 'plan', 'next', 'election']"
1465004676995293200,makes sick have checks balances branch never stepped protect constitution they were interested trying sort fact fiction have rigged election stolen presidency stolen congress majority scotus just sits back shameful,makes sick have checks balances branch never stepped protect constitution they were interested trying sort fact fiction have rigged election stolen presidency stolen congress majority scotus just sits back shameful,makes sick have checks balances branch never stepped protect constitution they were interested trying sort fact fiction have rigged election stolen presidency stolen congress majority scotus just sits back shameful,"['make', 'sick', 'have', 'check', 'balanc', 'branch', 'never', 'step', 'protect', 'constitut', 'they', 'were', 'interest', 'tri', 'sort', 'fact', 'fiction', 'have', 'rig', 'elect', 'stolen', 'presid', 'stolen', 'congress', 'major', 'scotu', 'just', 'sit', 'back', 'shame']","['make', 'sick', 'have', 'check', 'balance', 'branch', 'never', 'stepped', 'protect', 'constitution', 'they', 'were', 'interested', 'trying', 'sort', 'fact', 'fiction', 'have', 'rigged', 'election', 'stolen', 'presidency', 'stolen', 'congress', 'majority', 'scotus', 'just', 'sits', 'back', 'shameful']"
1465004653607854085,blackford table censure motion against boris could face general election weeks,blackford table censure motion against boris could face general election weeks,blackford table censure motion against boris could face general election weeks,"['blackford', 'tabl', 'censur', 'motion', 'against', 'bori', 'could', 'face', 'gener', 'elect', 'week']","['blackford', 'table', 'censure', 'motion', 'against', 'boris', 'could', 'face', 'general', 'election', 'week']"
1465004642593648653,mean literally there examples worldwide over such long time that have elections consistently theyve been biggest party every wales wide election hundred years,mean literally there examples worldwide over such long time that have elections consistently theyve been biggest party every wales wide election hundred years,mean literally there examples worldwide over such long time that have elections consistently theyve been biggest party every wales wide election hundred years,"['mean', 'liter', 'there', 'exampl', 'worldwid', 'over', 'such', 'long', 'time', 'that', 'have', 'elect', 'consist', 'theyv', 'been', 'biggest', 'parti', 'everi', 'wale', 'wide', 'elect', 'hundr', 'year']","['mean', 'literally', 'there', 'example', 'worldwide', 'over', 'such', 'long', 'time', 'that', 'have', 'election', 'consistently', 'theyve', 'been', 'biggest', 'party', 'every', 'wale', 'wide', 'election', 'hundred', 'year']"
1465004622297272323,honduras election challenges long ruling national party,honduras election challenges long ruling national party,honduras election challenges long ruling national party,"['hondura', 'elect', 'challeng', 'long', 'rule', 'nation', 'parti']","['honduras', 'election', 'challenge', 'long', 'ruling', 'national', 'party']"
1465004621336829957,madness lack decisive leadership that should people first before election results that home province that antiafricans operates,madness lack decisive leadership that should people first before election results that home province that antiafricans operates,madness lack decisive leadership that should people first before election results that home province that antiafricans operates,"['mad', 'lack', 'decis', 'leadership', 'that', 'should', 'peopl', 'first', 'befor', 'elect', 'result', 'that', 'home', 'provinc', 'that', 'antiafrican', 'oper']","['madness', 'lack', 'decisive', 'leadership', 'that', 'should', 'people', 'first', 'before', 'election', 'result', 'that', 'home', 'province', 'that', 'antiafricans', 'operates']"
1465004609198608395,matters when they lose election politicians batting same team,matters when they lose election politicians batting same team,matters when they lose election politicians batting same team,"['matter', 'when', 'they', 'lose', 'elect', 'politician', 'bat', 'same', 'team']","['matter', 'when', 'they', 'lose', 'election', 'politician', 'batting', 'same', 'team']"
1465004608183537675,doesn preclude other since always said inappropriate involved given sater factor think links with hillary campaign even more important they interfere election,doesn preclude other since always said inappropriate involved given sater factor think links with hillary campaign even more important they interfere election,doesn preclude other since always said inappropriate involved given sater factor think links with hillary campaign even more important they interfere election,"['doesn', 'preclud', 'other', 'sinc', 'alway', 'said', 'inappropri', 'involv', 'given', 'sater', 'factor', 'think', 'link', 'with', 'hillari', 'campaign', 'even', 'more', 'import', 'they', 'interfer', 'elect']","['doesn', 'preclude', 'other', 'since', 'always', 'said', 'inappropriate', 'involved', 'given', 'sater', 'factor', 'think', 'link', 'with', 'hillary', 'campaign', 'even', 'more', 'important', 'they', 'interfere', 'election']"
1465004599199166467,could establish enough evidence prosecute just like have enough evidence guys with gallows chanting hang mike pence wanted overthrow election legal system favors accused doesn,could establish enough evidence prosecute just like have enough evidence guys with gallows chanting hang mike pence wanted overthrow election legal system favors accused doesn,could establish enough evidence prosecute just like have enough evidence guys with gallows chanting hang mike pence wanted overthrow election legal system favors accused doesn,"['could', 'establish', 'enough', 'evid', 'prosecut', 'just', 'like', 'have', 'enough', 'evid', 'guy', 'with', 'gallow', 'chant', 'hang', 'mike', 'penc', 'want', 'overthrow', 'elect', 'legal', 'system', 'favor', 'accus', 'doesn']","['could', 'establish', 'enough', 'evidence', 'prosecute', 'just', 'like', 'have', 'enough', 'evidence', 'guy', 'with', 'gallows', 'chanting', 'hang', 'mike', 'penny', 'wanted', 'overthrow', 'election', 'legal', 'system', 'favor', 'accused', 'doesn']"
1465004598096240642,everybody makes mistakes thing about mistakes once admit them learn mitigate damage donny mistakes much graver than many lives could have been saved donny admitted covid dangerous that lost election,everybody makes mistakes thing about mistakes once admit them learn mitigate damage donny mistakes much graver than many lives could have been saved donny admitted covid dangerous that lost election,everybody makes mistakes thing about mistakes once admit them learn mitigate damage donny mistakes much graver than many lives could have been saved donny admitted covid dangerous that lost election,"['everybodi', 'make', 'mistak', 'thing', 'about', 'mistak', 'onc', 'admit', 'them', 'learn', 'mitig', 'damag', 'donni', 'mistak', 'much', 'graver', 'than', 'mani', 'live', 'could', 'have', 'been', 'save', 'donni', 'admit', 'covid', 'danger', 'that', 'lost', 'elect']","['everybody', 'make', 'mistake', 'thing', 'about', 'mistake', 'once', 'admit', 'them', 'learn', 'mitigate', 'damage', 'donny', 'mistake', 'much', 'graver', 'than', 'many', 'life', 'could', 'have', 'been', 'saved', 'donny', 'admitted', 'covid', 'dangerous', 'that', 'lost', 'election']"
1465004590328336388,terrorists sentenced elderlies been charged 2020 election under election thein fine mmks kyaw htay khin imprisonments respectively,terrorists sentenced elderlies been charged 2020 election under election thein fine mmks kyaw htay khin imprisonments respectively,terrorists sentenced elderlies been charged 2020 election under election thein fine mmks kyaw htay khin imprisonments respectively,"['terrorist', 'sentenc', 'elderli', 'been', 'charg', '2020', 'elect', 'under', 'elect', 'thein', 'fine', 'mmk', 'kyaw', 'htay', 'khin', 'imprison', 'respect']","['terrorist', 'sentenced', 'elderly', 'been', 'charged', '2020', 'election', 'under', 'election', 'thein', 'fine', 'mmks', 'kyaw', 'htay', 'khin', 'imprisonment', 'respectively']"
1465004582711578627,among ethics shame open question will there also consequences that proves will have lost much more than election,among ethics shame open question will there also consequences that proves will have lost much more than election,among ethics shame open question will there also consequences that proves will have lost much more than election,"['among', 'ethic', 'shame', 'open', 'question', 'will', 'there', 'also', 'consequ', 'that', 'prove', 'will', 'have', 'lost', 'much', 'more', 'than', 'elect']","['among', 'ethic', 'shame', 'open', 'question', 'will', 'there', 'also', 'consequence', 'that', 'prof', 'will', 'have', 'lost', 'much', 'more', 'than', 'election']"
1465004579955765248,newsmax fascist propaganda networks promoting insurrection patriots should boycott their democracy killing advertisers republican voters like getting their news these media outlets believe trump 2020 election,newsmax fascist propaganda networks promoting insurrection patriots should boycott their democracy killing advertisers republican voters like getting their news these media outlets believe trump 2020 election,newsmax fascist propaganda networks promoting insurrection patriots should boycott their democracy killing advertisers republican voters like getting their news these media outlets believe trump 2020 election,"['newsmax', 'fascist', 'propaganda', 'network', 'promot', 'insurrect', 'patriot', 'should', 'boycott', 'their', 'democraci', 'kill', 'advertis', 'republican', 'voter', 'like', 'get', 'their', 'news', 'these', 'media', 'outlet', 'believ', 'trump', '2020', 'elect']","['newsmax', 'fascist', 'propaganda', 'network', 'promoting', 'insurrection', 'patriot', 'should', 'boycott', 'their', 'democracy', 'killing', 'advertiser', 'republican', 'voter', 'like', 'getting', 'their', 'news', 'these', 'medium', 'outlet', 'believe', 'trump', '2020', 'election']"
1465004569595981834,that other texas lunatic cruz made similar prediction before 2020 election guarantee week after election suddenly those democratic governors those democratic mayors will everythings magically better,that other texas lunatic cruz made similar prediction before 2020 election guarantee week after election suddenly those democratic governors those democratic mayors will everythings magically better,that other texas lunatic cruz made similar prediction before 2020 election guarantee week after election suddenly those democratic governors those democratic mayors will everythings magically better,"['that', 'other', 'texa', 'lunat', 'cruz', 'made', 'similar', 'predict', 'befor', '2020', 'elect', 'guarante', 'week', 'after', 'elect', 'suddenli', 'those', 'democrat', 'governor', 'those', 'democrat', 'mayor', 'will', 'everyth', 'magic', 'better']","['that', 'other', 'texas', 'lunatic', 'cruz', 'made', 'similar', 'prediction', 'before', '2020', 'election', 'guarantee', 'week', 'after', 'election', 'suddenly', 'those', 'democratic', 'governor', 'those', 'democratic', 'mayor', 'will', 'everythings', 'magically', 'better']"
1465004567498743824,this election intellectual understanding cosmos fill world with lofty wealth using time given,this election intellectual understanding cosmos fill world with lofty wealth using time given,this election intellectual understanding cosmos fill world with lofty wealth using time given,"['thi', 'elect', 'intellectu', 'understand', 'cosmo', 'fill', 'world', 'with', 'lofti', 'wealth', 'use', 'time', 'given']","['this', 'election', 'intellectual', 'understanding', 'cosmos', 'fill', 'world', 'with', 'lofty', 'wealth', 'using', 'time', 'given']"
1465004564835307523,time cool down diesel price name development govt allowed squeeze blood people high prices makes transport costlier manufacturing cost high round manhgai unemployment well gross misery every where this will tell upon election,time cool down diesel price name development govt allowed squeeze blood people high prices makes transport costlier manufacturing cost high round manhgai unemployment well gross misery every where this will tell upon election,time cool down diesel price name development govt allowed squeeze blood people high prices makes transport costlier manufacturing cost high round manhgai unemployment well gross misery every where this will tell upon election,"['time', 'cool', 'down', 'diesel', 'price', 'name', 'develop', 'govt', 'allow', 'squeez', 'blood', 'peopl', 'high', 'price', 'make', 'transport', 'costlier', 'manufactur', 'cost', 'high', 'round', 'manhgai', 'unemploy', 'well', 'gross', 'miseri', 'everi', 'where', 'thi', 'will', 'tell', 'upon', 'elect']","['time', 'cool', 'down', 'diesel', 'price', 'name', 'development', 'govt', 'allowed', 'squeeze', 'blood', 'people', 'high', 'price', 'make', 'transport', 'costlier', 'manufacturing', 'cost', 'high', 'round', 'manhgai', 'unemployment', 'well', 'gross', 'misery', 'every', 'where', 'this', 'will', 'tell', 'upon', 'election']"
1465004558569066499,they when they lose next election there popularity plummeting,they when they lose next election there popularity plummeting,they when they lose next election there popularity plummeting,"['they', 'when', 'they', 'lose', 'next', 'elect', 'there', 'popular', 'plummet']","['they', 'when', 'they', 'lose', 'next', 'election', 'there', 'popularity', 'plummeting']"
1465004553355497476,even knows this milking these election times,even knows this milking these election times,even knows this milking these election times,"['even', 'know', 'thi', 'milk', 'these', 'elect', 'time']","['even', 'know', 'this', 'milking', 'these', 'election', 'time']"
1465004551916990469,someone will definitely publish this what winston churchills granddaughter teach about illegal election practices,someone will definitely publish this what winston churchills granddaughter teach about illegal election practices,someone will definitely publish this what winston churchills granddaughter teach about illegal election practices,"['someon', 'will', 'definit', 'publish', 'thi', 'what', 'winston', 'churchil', 'granddaught', 'teach', 'about', 'illeg', 'elect', 'practic']","['someone', 'will', 'definitely', 'publish', 'this', 'what', 'winston', 'churchill', 'granddaughter', 'teach', 'about', 'illegal', 'election', 'practice']"
